,0
ENSG00000130958.10,0.0
ENSG00000125780.11,0.0
ENSG00000125730.15,0.0
ENSG00000125648.13,0.0
ENSG00000125430.7,0.0
ENSG00000120279.6,0.0
ENSG00000121281.11,0.0
ENSG00000121690.8,0.0
ENSG00000121691.4,0.0
ENSG00000121895.7,0.0
ENSG00000121957.11,0.0
ENSG00000122223.11,0.0
ENSG00000122548.5,0.0
ENSG00000122557.8,0.0
ENSG00000122574.9,0.0
ENSG00000122592.7,0.0
ENSG00000122707.10,0.0
ENSG00000122778.8,0.0
ENSG00000122786.18,0.0
ENSG00000122824.9,0.0
ENSG00000123358.18,0.0
ENSG00000123552.16,0.0
ENSG00000123989.12,0.0
ENSG00000124159.14,0.0
ENSG00000124171.7,0.0
ENSG00000124191.16,0.0
ENSG00000124615.16,0.0
ENSG00000124641.13,0.0
ENSG00000124920.12,0.0
ENSG00000125144.12,0.0
ENSG00000125384.6,0.0
ENSG00000125388.18,0.0
ENSG00000131019.9,0.0
ENSG00000131187.8,0.0
ENSG00000131370.14,0.0
ENSG00000135622.11,0.0
ENSG00000135862.5,0.0
ENSG00000135916.14,0.0
ENSG00000135931.16,0.0
ENSG00000135966.11,0.0
ENSG00000136040.7,0.0
ENSG00000136153.18,0.0
ENSG00000136156.11,0.0
ENSG00000136158.9,0.0
ENSG00000136280.14,0.0
ENSG00000136379.10,0.0
ENSG00000136490.7,0.0
ENSG00000136717.13,0.0
ENSG00000136732.13,0.0
ENSG00000136802.10,0.0
ENSG00000136816.14,0.0
ENSG00000136828.17,0.0
ENSG00000136854.16,0.0
ENSG00000136878.11,0.0
ENSG00000137135.16,0.0
ENSG00000137225.11,0.0
ENSG00000137449.14,0.0
ENSG00000137571.9,0.0
ENSG00000137672.11,0.0
ENSG00000137673.7,0.0
ENSG00000137821.10,0.0
ENSG00000137941.15,0.0
ENSG00000138028.13,0.0
ENSG00000135766.8,0.0
ENSG00000135318.10,0.0
ENSG00000132122.10,0.0
ENSG00000135314.11,0.0
ENSG00000132429.8,0.0
ENSG00000132470.12,0.0
ENSG00000132481.5,0.0
ENSG00000132514.12,0.0
ENSG00000132623.14,0.0
ENSG00000132639.11,0.0
ENSG00000132692.17,0.0
ENSG00000132932.15,0.0
ENSG00000132975.7,0.0
ENSG00000133131.13,0.0
ENSG00000133138.18,0.0
ENSG00000133195.10,0.0
ENSG00000133321.9,0.0
ENSG00000133392.15,0.0
ENSG00000133519.11,0.0
ENSG00000133687.14,0.0
ENSG00000133961.18,0.0
ENSG00000134072.9,0.0
ENSG00000134242.14,0.0
ENSG00000134470.18,0.0
ENSG00000134531.8,0.0
ENSG00000134569.8,0.0
ENSG00000134590.12,0.0
ENSG00000134716.8,0.0
ENSG00000135069.12,0.0
ENSG00000135077.7,0.0
ENSG00000135272.8,0.0
ENSG00000158560.13,0.0
